function_name,signature,source_file,full_name,index
MPU_uxTaskGetStackHighWaterMark2,StackType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxTaskGetNumberOfTasks,39
MPU_xTaskGetCurrentTaskHandle,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxTaskGetSystemState,40
MPU_xTaskGetSchedulerState,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxTaskGetStackHighWaterMark,41
MPU_vTaskSetTimeOutState,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxTaskGetStackHighWaterMark2,42
MPU_xTaskCheckForTimeOut,"BaseType_t(TimeOut_t*,TickType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTaskGetCurrentTaskHandle,43
MPU_xTaskGenericNotifyEntry,BaseType_t(xTaskGenericNotifyParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTaskGetSchedulerState,44
MPU_xTaskGenericNotifyWaitEntry,BaseType_t(xTaskGenericNotifyWaitParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_vTaskSetTimeOutState,45
MPU_ulTaskGenericNotifyTake,"uint32_t(UBaseType_t,BaseType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTaskCheckForTimeOut,46
MPU_xTaskGenericNotifyStateClear,"BaseType_t(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTaskGenericNotifyEntry,47
MPU_ulTaskGenericNotifyValueClear,"uint32_t(TaskHandle_t,UBaseType_t,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTaskGenericNotifyWaitEntry,48
MPU_xQueueGenericSend,"BaseType_t(QueueHandle_t,void*,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_ulTaskGenericNotifyTake,49
MPU_uxQueueMessagesWaiting,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTaskGenericNotifyStateClear,50
MPU_uxQueueSpacesAvailable,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_ulTaskGenericNotifyValueClear,51
MPU_xQueueReceive,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xQueueGenericSend,52
MPU_xQueuePeek,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxQueueMessagesWaiting,53
MPU_xQueueSemaphoreTake,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxQueueSpacesAvailable,54
MPU_xQueueGetMutexHolder,TaskHandle_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xQueueReceive,55
MPU_xQueueTakeMutexRecursive,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xQueuePeek,56
MPU_xQueueGiveMutexRecursive,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xQueueSemaphoreTake,57
MPU_vQueueAddToRegistry,"void(QueueHandle_t,char*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xQueueGetMutexHolder,58
MPU_vQueueUnregisterQueue,void(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xQueueTakeMutexRecursive,59
MPU_pcQueueGetName,char*(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xQueueGiveMutexRecursive,60
MPU_pvTimerGetTimerID,void*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_vQueueAddToRegistry,61
MPU_vTimerSetTimerID,"void(TimerHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_vQueueUnregisterQueue,62
MPU_xTimerIsTimerActive,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_pcQueueGetName,63
MPU_xTimerGetTimerDaemonTaskHandle,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_pvTimerGetTimerID,64
MPU_xTimerGenericCommandFromTaskEntry,BaseType_t(xTimerGenericCommandFromTaskParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_vTimerSetTimerID,65
MPU_pcTimerGetName,char*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTimerIsTimerActive,66
MPU_vTimerSetReloadMode,"void(TimerHandle_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTimerGetTimerDaemonTaskHandle,67
MPU_xTimerGetReloadMode,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTimerGenericCommandFromTaskEntry,68
MPU_uxTimerGetReloadMode,UBaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_pcTimerGetName,69
MPU_xTimerGetPeriod,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_vTimerSetReloadMode,70
MPU_xTimerGetExpiryTime,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTimerGetReloadMode,71
MPU_xEventGroupWaitBitsEntry,EventBits_t(xEventGroupWaitBitsParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxTimerGetReloadMode,72
MPU_xEventGroupClearBits,"EventBits_t(EventGroupHandle_t,EventBits_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTimerGetPeriod,73
MPU_xEventGroupSetBits,"EventBits_t(EventGroupHandle_t,EventBits_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xTimerGetExpiryTime,74
MPU_xEventGroupSync,"EventBits_t(EventGroupHandle_t,EventBits_t,EventBits_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xEventGroupWaitBitsEntry,75
MPU_uxEventGroupGetNumber,UBaseType_t(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xEventGroupClearBits,76
MPU_vEventGroupSetNumber,"void(void*,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xEventGroupSetBits,77
MPU_xStreamBufferSend,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xEventGroupSync,78
MPU_xStreamBufferReceive,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_uxEventGroupGetNumber,79
MPU_xStreamBufferIsFull,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_vEventGroupSetNumber,80
MPU_xStreamBufferIsEmpty,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferSend,81
MPU_xStreamBufferSpacesAvailable,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferReceive,82
MPU_xStreamBufferBytesAvailable,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferIsFull,83
MPU_xStreamBufferSetTriggerLevel,"BaseType_t(StreamBufferHandle_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferIsEmpty,84
MPU_xStreamBufferNextMessageLengthBytes,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferSpacesAvailable,85
BREAKPOINT,int(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferBytesAvailable,86
create_queue,void(),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferSetTriggerLevel,87
delete_queue,void(),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/mpu_wrappers_v2_asm.c,MPU_xStreamBufferNextMessageLengthBytes,88
test_task,void(void),fuzz_harness.c,BREAKPOINT,89
fuzz_task,void(void),fuzz_harness.c,fuzz_harness.c:<global>,90
pxPortInitialiseStack,"StackType_t(StackType_t*,TaskFunction_t,void*,BaseType_t,xMPU_SETTINGS*)",fuzz_harness.c,create_queue,91
vPortSVCHandler,void(void),fuzz_harness.c,delete_queue,92
vSVCHandler_C,void(uint32_t*),fuzz_harness.c,test_task,93
vSystemCallEnter,"void(uint32_t*,uint8_t)",fuzz_harness.c,fuzz_task,94
vRequestSystemCallExit,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,pxPortInitialiseStack,95
vSystemCallExit,void(uint32_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:<global>,96
xPortIsTaskPrivileged,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortSVCHandler,97
prvRestoreContextOfFirstTask,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vSVCHandler_C,98
xPortStartScheduler,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vSystemCallEnter,99
vPortEndScheduler,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vRequestSystemCallExit,100
vPortEnterCritical,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vSystemCallExit,101
vPortExitCritical,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,xPortIsTaskPrivileged,102
xPortPendSVHandler,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,prvRestoreContextOfFirstTask,103
xPortSysTickHandler,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,xPortStartScheduler,104
vPortSetupTimerInterrupt,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortEndScheduler,105
prvSetupMPU,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortEnterCritical,106
prvGetMPURegionSizeSetting,uint32_t(uint32_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortExitCritical,107
xIsPrivileged,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,xPortPendSVHandler,108
vResetPrivilege,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,xPortSysTickHandler,109
vPortSwitchToUserMode,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortSetupTimerInterrupt,110
vPortStoreTaskMPUSettings,"void(xMPU_SETTINGS*,xMEMORY_REGION*,StackType_t*,StackType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,prvSetupMPU,111
xPortIsAuthorizedToAccessBuffer,"BaseType_t(void*,uint32_t,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,prvGetMPURegionSizeSetting,112
vPortValidateInterruptPriority,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,xIsPrivileged,113
vPortGrantAccessToKernelObject,"void(TaskHandle_t,int32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vResetPrivilege,114
vPortRevokeAccessToKernelObject,"void(TaskHandle_t,int32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortSwitchToUserMode,115
xPortIsAuthorizedToAccessKernelObject,BaseType_t(int32_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortStoreTaskMPUSettings,116
MPU_GetFreeIndexInKernelObjectPool,int32_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,xPortIsAuthorizedToAccessBuffer,117
MPU_SetIndexFreeInKernelObjectPool,void(int32_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortValidateInterruptPriority,118
MPU_GetIndexForHandle,"int32_t(OpaqueObjectHandle_t,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortGrantAccessToKernelObject,119
MPU_StoreHandleAndDataAtIndex,"void(int32_t,OpaqueObjectHandle_t,void*,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,vPortRevokeAccessToKernelObject,120
MPU_GetHandleAtIndex,"OpaqueObjectHandle_t(int32_t,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,xPortIsAuthorizedToAccessKernelObject,121
vGrantAccessToKernelObject,"void(TaskHandle_t,int32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:<global>,122
vRevokeAccessToKernelObject,"void(TaskHandle_t,int32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_GetFreeIndexInKernelObjectPool,123
MPU_TimerCallback,void(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_SetIndexFreeInKernelObjectPool,124
MPU_xTaskDelayUntilImpl,"BaseType_t(TickType_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_GetIndexForHandle,125
MPU_xTaskAbortDelayImpl,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_StoreHandleAndDataAtIndex,126
MPU_vTaskDelayImpl,void(TickType_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_GetHandleAtIndex,127
MPU_uxTaskPriorityGetImpl,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,vGrantAccessToKernelObject,128
MPU_eTaskGetStateImpl,eTaskState(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,vRevokeAccessToKernelObject,129
MPU_vTaskGetInfoImpl,"void(TaskHandle_t,TaskStatus_t*,BaseType_t,eTaskState)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_TimerCallback,130
MPU_xTaskGetIdleTaskHandleImpl,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskDelayUntilImpl,131
MPU_vTaskSuspendImpl,void(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskAbortDelayImpl,132
MPU_vTaskResumeImpl,void(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskDelayImpl,133
MPU_xTaskGetTickCountImpl,TickType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskPriorityGetImpl,134
MPU_uxTaskGetNumberOfTasksImpl,UBaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_eTaskGetStateImpl,135
MPU_uxTaskGetSystemStateImpl,"UBaseType_t(TaskStatus_t*,UBaseType_t,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskGetInfoImpl,136
MPU_uxTaskGetStackHighWaterMarkImpl,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGetIdleTaskHandleImpl,137
MPU_uxTaskGetStackHighWaterMark2Impl,StackType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskSuspendImpl,138
MPU_xTaskGetCurrentTaskHandleImpl,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskResumeImpl,139
MPU_xTaskGetSchedulerStateImpl,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGetTickCountImpl,140
MPU_vTaskSetTimeOutStateImpl,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskGetNumberOfTasksImpl,141
MPU_xTaskCheckForTimeOutImpl,"BaseType_t(TimeOut_t*,TickType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskGetSystemStateImpl,142
MPU_xTaskGenericNotify,"BaseType_t(TaskHandle_t,UBaseType_t,uint32_t,eNotifyAction,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskGetStackHighWaterMarkImpl,143
